solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,20000000.000000004,2.0000000000000004,1.2069360928137496e+24,1.3619316269184558e+23,84746038309690.31,91.51552982921584,525.461759670256,1.6070793197637777e-06,0.0608858416348865,1.779723219757485e-10
