row_id,condition,cond_row_id,matrix,base_idx,param_j,theta_id,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
1100,C_300_G7,1100,S,0,-1,0,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.0,0.43945545381703549,0.83310446338728072,0.29693010741844772
1101,C_350_G7,1101,S,0,-1,0,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.0,0.43945545381703549,0.83310446338728072,0.29693010741844772
1102,C_300_G7,1102,S,1,-1,1,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.29693010741844772
1103,C_350_G7,1103,S,1,-1,1,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.29693010741844772
1104,C_300_G7,1104,S,2,-1,2,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.2,0.43945545381703549,0.83310446338728072,0.29693010741844772
1105,C_350_G7,1105,S,2,-1,2,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.2,0.43945545381703549,0.83310446338728072,0.29693010741844772
1106,C_300_G7,1106,S,3,-1,3,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.3,0.43945545381703549,0.83310446338728072,0.29693010741844772
1107,C_350_G7,1107,S,3,-1,3,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.3,0.43945545381703549,0.83310446338728072,0.29693010741844772
1108,C_300_G7,1108,S,4,-1,4,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.4,0.43945545381703549,0.83310446338728072,0.29693010741844772
1109,C_350_G7,1109,S,4,-1,4,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.4,0.43945545381703549,0.83310446338728072,0.29693010741844772
1110,C_300_G7,1110,S,5,-1,5,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.5,0.43945545381703549,0.83310446338728072,0.29693010741844772
1111,C_350_G7,1111,S,5,-1,5,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.5,0.43945545381703549,0.83310446338728072,0.29693010741844772
