row_id,condition,cond_row_id,matrix,base_idx,param_j,theta_id,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv,i_mobile,loop_net_chi,loop_net_w_c,loop_net_K_rec,s_i,Z_v,Z_p_i,Z_p_v,Z_gb_i,Z_gb_v,rho_d
3600,S330,3600,S,0,-1,0,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3601,S330,3601,S,1,-1,1,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.75,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3602,S330,3602,S,2,-1,2,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.65,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3603,S330,3603,S,3,-1,3,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.6,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3604,S330,3604,S,4,-1,4,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.5,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3605,S330,3605,S,5,-1,5,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.65,0.8749876138717958,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3606,S330,3606,S,6,-1,6,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.5,0.65,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3607,S330,3607,S,7,-1,7,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.65,0.6,2.2131532812533066,1.1321071350853888,1.1813004167750478,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.0,1.0,1.0,1.0,100000000000000.0
3608,S330,3608,S,8,-1,8,0.24871922678490935,0.12401708029210567,0.31727442638948561,0.40180861951964941,0.59352511293786137,0.073504445612117275,1016.1241310866882,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.65,0.6,2.2131532812533066,1.3,1.05,2.1,0.43945545381703549,0.83310446338728072,0.26,40,50.0,100.0,1e-06,1.6,1.0,1.3,0.95,1.3,0.95,100000000000000.0
