row_id,condition,cond_row_id,matrix,base_idx,param_j,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
814,C_330_G7,814,L,14,-1,0.24871922678490935,0.21213873577684988,0.6595206995796208,0.40180861951964941,0.59352511293786137,0.073504445612117275,929.0714544785978,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1439767860753158,1.1813004167750478,1.7758482209375588,0.43945545381703549,0.34417662889785794,0.4044497526111738
815,C_330_G7,815,L,15,-1,0.24871922678490935,0.08939785989826352,0.667221682915248,0.40180861951964941,0.59352511293786137,0.073504445612117275,825.4510142909879,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0953034344971382,1.1813004167750478,1.933301013920778,0.43945545381703549,0.778922491044482,0.33383904501634676
816,C_330_G7,816,L,16,-1,0.24871922678490935,0.1164908168747386,0.2656688148567027,0.40180861951964941,0.59352511293786137,0.073504445612117275,1760.7282449024283,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.041277345325535,1.1813004167750478,2.1721428267535896,0.43945545381703549,0.3166305368027744,0.35433761088271276
817,C_330_G7,817,L,17,-1,0.24871922678490935,0.11559451900623686,0.21422028491482387,0.40180861951964941,0.59352511293786137,0.073504445612117275,520.816685445412,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.039432751485169,1.1813004167750478,2.150684229596998,0.43945545381703549,0.8777237285457001,0.3971254537017055
818,C_330_G7,818,L,18,-1,0.24871922678490935,0.17901439523759682,0.5128037630375311,0.40180861951964941,0.59352511293786137,0.073504445612117275,2161.659819825599,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0674801197050297,1.1813004167750478,1.6166575231605151,0.43945545381703549,0.5368842324038883,0.3434564933937557
819,C_330_G7,819,L,19,-1,0.24871922678490935,0.16818886347873135,0.5280361471569082,0.40180861951964941,0.59352511293786137,0.073504445612117275,1606.6883760207172,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1006407832677767,1.1813004167750478,2.2887050712157015,0.43945545381703549,0.41825671516604146,0.36392909914003624
820,C_330_G7,820,L,20,-1,0.24871922678490935,0.1545667589885506,0.6482393666889477,0.40180861951964941,0.59352511293786137,0.073504445612117275,422.9785121877315,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0731894703307248,1.1813004167750478,2.0367001102668856,0.43945545381703549,0.8318161918294678,0.3010620794399307
821,C_330_G7,821,L,21,-1,0.24871922678490935,0.18191793705924875,0.46928055399875335,0.40180861951964941,0.59352511293786137,0.073504445612117275,399.0174612708739,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0638258531875617,1.1813004167750478,1.6410983093771025,0.43945545381703549,0.7366884003111589,0.3758218015662525
822,C_330_G7,822,L,22,-1,0.24871922678490935,0.08005375011811605,0.3526890701598162,0.40180861951964941,0.59352511293786137,0.073504445612117275,709.2408007989933,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.082714997390191,1.1813004167750478,1.8469046869868446,0.43945545381703549,0.9036558486629918,0.38882471464147245
823,C_330_G7,823,L,23,-1,0.24871922678490935,0.10370476138916032,0.43729001066959167,0.40180861951964941,0.59352511293786137,0.073504445612117275,1333.335297013898,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.13987024082997,1.1813004167750478,1.8343626621842017,0.43945545381703549,0.39505338667903755,0.33965694523222345
824,C_330_G7,824,L,24,-1,0.24871922678490935,0.06647622948195973,0.6763260363471206,0.40180861951964941,0.59352511293786137,0.073504445612117275,1048.2841330478186,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.080850309560617,1.1813004167750478,1.8846489273076759,0.43945545381703549,0.6574026670089033,0.34093929847515764
825,C_330_G7,825,L,25,-1,0.24871922678490935,0.05164983393592687,0.2195703456259189,0.40180861951964941,0.59352511293786137,0.073504445612117275,690.3894305582199,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0377895214333557,1.1813004167750478,2.0486650400799813,0.43945545381703549,0.21428389425956806,0.42827745292063824
826,C_330_G7,826,L,26,-1,0.24871922678490935,0.2080706116785595,0.46562163862940903,0.40180861951964941,0.59352511293786137,0.073504445612117275,1680.686286243559,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.121090887370266,1.1813004167750478,1.8895006455762073,0.43945545381703549,0.5775681065843441,0.4172859582633719
827,C_330_G7,827,L,27,-1,0.24871922678490935,0.10721830747444548,0.24323157480446042,0.40180861951964941,0.59352511293786137,0.073504445612117275,781.2572841117261,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1012951784556015,1.1813004167750478,2.3710640371598175,0.43945545381703549,0.9300742720824253,0.348890377129351
828,C_330_G7,828,L,28,-1,0.24871922678490935,0.2175880668849023,0.26049522756362525,0.40180861951964941,0.59352511293786137,0.073504445612117275,547.8687037862346,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.046458283843128,1.1813004167750478,1.9874122870101774,0.43945545381703549,0.8102429204157854,0.3167826680753561
829,C_330_G7,829,L,29,-1,0.24871922678490935,0.18948329793068197,0.4938492540045819,0.40180861951964941,0.59352511293786137,0.073504445612117275,3024.440055084575,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1170959039877368,1.1813004167750478,1.6571773206301563,0.43945545381703549,0.9847824990239042,0.3071789864041814
830,C_330_G7,830,L,30,-1,0.24871922678490935,0.14466001846283116,0.5525871074368672,0.40180861951964941,0.59352511293786137,0.073504445612117275,3404.045066349787,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0302024026032848,1.1813004167750478,2.0628562399779335,0.43945545381703549,0.8691450927127534,0.2975356859406103
831,C_330_G7,831,L,31,-1,0.24871922678490935,0.09619787766771143,0.6158982597231266,0.40180861951964941,0.59352511293786137,0.073504445612117275,2913.4662523841275,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1296551029191668,1.1813004167750478,1.7025116755503482,0.43945545381703549,0.45517830301124196,0.4010448808667925
832,C_330_G7,832,L,32,-1,0.24871922678490935,0.24904421646966418,0.5933349625955973,0.40180861951964941,0.59352511293786137,0.073504445612117275,485.64319183374465,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1472700463962744,1.1813004167750478,2.145436723887139,0.43945545381703549,0.6482180399587304,0.44209137586009506
833,C_330_G7,833,L,33,-1,0.24871922678490935,0.24040894260415763,0.31224771961676523,0.40180861951964941,0.59352511293786137,0.073504445612117275,596.0808100069927,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1127324245484271,1.1813004167750478,2.2871899622925627,0.43945545381703549,0.6057941866240485,0.3100381450685263
834,C_330_G7,834,L,34,-1,0.24871922678490935,0.20548960952505713,0.40772069282514084,0.40180861951964941,0.59352511293786137,0.073504445612117275,883.686411097751,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1321776405780728,1.1813004167750478,1.6976339701749008,0.43945545381703549,0.16773835686943084,0.39187399960568503
835,C_330_G7,835,L,35,-1,0.24871922678490935,0.12556051254325779,0.6978978171577457,0.40180861951964941,0.59352511293786137,0.073504445612117275,509.3486963397407,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.136107771999839,1.1813004167750478,1.7458481754719208,0.43945545381703549,0.25949665799767524,0.3751767704232354
836,C_330_G7,836,L,36,-1,0.24871922678490935,0.23183764951774177,0.4473606273005011,0.40180861951964941,0.59352511293786137,0.073504445612117275,1890.251082764715,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0333702972674756,1.1813004167750478,1.9892356107578255,0.43945545381703549,0.20984657998225142,0.3951585972038002
837,C_330_G7,837,L,37,-1,0.24871922678490935,0.15007587639272296,0.28723923389624717,0.40180861951964941,0.59352511293786137,0.073504445612117275,342.5175086924953,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1185782442788406,1.1813004167750478,2.235018267968613,0.43945545381703549,0.5569150780093786,0.29390838891885745
838,C_330_G7,838,L,38,-1,0.24871922678490935,0.12360772951838075,0.30575140766849956,0.40180861951964941,0.59352511293786137,0.073504445612117275,335.2304488302807,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0456870880082005,1.1813004167750478,2.250410455949722,0.43945545381703549,0.12133783721017977,0.2671783117384657
839,C_330_G7,839,L,39,-1,0.24871922678490935,0.082144299689652,0.48388251571667534,0.40180861951964941,0.59352511293786137,0.073504445612117275,1359.7585585199795,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.08756814166984,1.1813004167750478,2.3934376551672694,0.43945545381703549,0.4810517124989879,0.36177697095738315
840,C_330_G7,840,L,40,-1,0.24871922678490935,0.22218241898780894,0.23240808150065778,0.40180861951964941,0.59352511293786137,0.073504445612117275,351.61402239793057,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1094324073015878,1.1813004167750478,2.307583388208614,0.43945545381703549,0.7705378505098703,0.33656441618579974
841,C_330_G7,841,L,41,-1,0.24871922678490935,0.21383576181421032,0.5749667644495404,0.40180861951964941,0.59352511293786137,0.073504445612117275,2421.772076356255,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1260294586770163,1.1813004167750478,2.017179635276629,0.43945545381703549,0.7896916640351872,0.3206110209795667
842,C_330_G7,842,L,42,-1,0.24871922678490935,0.19549960710451963,0.5042389846494826,0.40180861951964941,0.59352511293786137,0.073504445612117275,876.34378988603,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0281477459627333,1.1813004167750478,1.684980985342746,0.43945545381703549,0.3251359598415571,0.32451016364252905
843,C_330_G7,843,L,43,-1,0.24871922678490935,0.06396125756151651,0.6034502121103142,0.40180861951964941,0.59352511293786137,0.073504445612117275,315.08428838777627,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0234301634291492,1.1813004167750478,1.9538511721183873,0.43945545381703549,0.5236326888469703,0.304297369376221
844,C_330_G7,844,L,44,-1,0.24871922678490935,0.16022524995707232,0.6796151921352223,0.40180861951964941,0.59352511293786137,0.073504445612117275,738.053990555232,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0911659062191197,1.1813004167750478,1.9419683628210533,0.43945545381703549,0.9473427010053566,0.40550616149747
845,C_330_G7,845,L,45,-1,0.24871922678490935,0.10954979166519488,0.628980188212144,0.40180861951964941,0.59352511293786137,0.073504445612117275,311.6321953268663,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0575489959419186,1.1813004167750478,2.2214029432384095,0.43945545381703549,0.9960232151156893,0.433225141534178
846,C_330_G7,846,L,46,-1,0.24871922678490935,0.17058543350927913,0.5409577116387374,0.40180861951964941,0.59352511293786137,0.073504445612117275,365.00036288785924,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1143433607821038,1.1813004167750478,1.6256538923471737,0.43945545381703549,0.36604994965518545,0.42528160807673
847,C_330_G7,847,L,47,-1,0.24871922678490935,0.06177261623582349,0.3583232940617566,0.40180861951964941,0.59352511293786137,0.073504445612117275,1021.7965245457706,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0987640574490085,1.1813004167750478,2.2467838321713973,0.43945545381703549,0.5057846938201024,0.43126565313876597
848,C_330_G7,848,L,48,-1,0.24871922678490935,0.1743240758604332,0.2749778990843018,0.40180861951964941,0.59352511293786137,0.073504445612117275,2583.715623297857,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0540119773667254,1.1813004167750478,1.9126701265954347,0.43945545381703549,0.39672225814890993,0.3720313809043675
849,C_330_G7,849,L,49,-1,0.24871922678490935,0.23653919440041166,0.396174495886331,0.40180861951964941,0.59352511293786137,0.073504445612117275,2804.075538537199,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0749939921573701,1.1813004167750478,1.6698770491474078,0.43945545381703549,0.6899522060930413,0.27044286556963176
850,C_330_G7,850,L,50,-1,0.24871922678490935,0.0732864085317807,0.5351797717378991,0.40180861951964941,0.59352511293786137,0.073504445612117275,3326.3930578884956,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0661446012811884,1.1813004167750478,2.3159426141465946,0.43945545381703549,0.1955266458365278,0.38436944187211575
851,C_330_G7,851,L,51,-1,0.24871922678490935,0.09106427195925791,0.378736569701972,0.40180861951964941,0.59352511293786137,0.073504445612117275,605.8658641965969,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.055367080009376,1.1813004167750478,1.9080211681781423,0.43945545381703549,0.7138958770949869,0.2732242953732439
852,C_330_G7,852,L,52,-1,0.24871922678490935,0.08609554836362167,0.5446651200689846,0.40180861951964941,0.59352511293786137,0.073504445612117275,806.8107020316842,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0867417699471928,1.1813004167750478,2.085193646275471,0.43945545381703549,0.6205656916723671,0.2640586079378768
853,C_330_G7,853,L,53,-1,0.24871922678490935,0.22972423186142393,0.329359021480447,0.40180861951964941,0.59352511293786137,0.073504445612117275,1409.0198966626797,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0436561689397936,1.1813004167750478,2.1956634353733775,0.43945545381703549,0.8280587129852827,0.3804168980911511
854,C_330_G7,854,L,54,-1,0.24871922678490935,0.07588958825217576,0.414152230364243,0.40180861951964941,0.59352511293786137,0.073504445612117275,451.18747155205983,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0250802634885572,1.1813004167750478,1.8551678293857228,0.43945545381703549,0.9676496883007616,0.2602680354639324
855,C_330_G7,855,L,55,-1,0.24871922678490935,0.13215296163659113,0.3685038398910132,0.40180861951964941,0.59352511293786137,0.073504445612117275,2555.8879585184245,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0595522495817933,1.1813004167750478,2.2636636229888047,0.43945545381703549,0.14056378233160546,0.2843054860566359
856,C_330_G7,856,L,56,-1,0.24871922678490935,0.24265182143628805,0.3425061713127063,0.40180861951964941,0.59352511293786137,0.073504445612117275,1077.4132292671213,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1218840632587073,1.1813004167750478,1.7210232511370667,0.43945545381703549,0.7525560584750415,0.2760200562550053
857,C_330_G7,857,L,57,-1,0.24871922678490935,0.12938844785969206,0.5067396254303349,0.40180861951964941,0.59352511293786137,0.073504445612117275,2016.6010317985586,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0488428202661138,1.1813004167750478,2.1310851454108617,0.43945545381703549,0.10215518719376417,0.28949892174819486
858,C_330_G7,858,L,58,-1,0.24871922678490935,0.056447784651002045,0.3925280213323423,0.40180861951964941,0.59352511293786137,0.073504445612117275,982.8566123947055,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1316804014229225,1.1813004167750478,1.6073221180003452,0.43945545381703549,0.29054263481504394,0.41736305465033396
859,C_330_G7,859,L,59,-1,0.24871922678490935,0.1471557074498417,0.38240094023410953,0.40180861951964941,0.59352511293786137,0.073504445612117275,2327.198380912688,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0771552884063698,1.1813004167750478,1.7954972210023823,0.43945545381703549,0.9277678085346485,0.4095498739271156
860,C_330_G7,860,L,60,-1,0.24871922678490935,0.22151940172612056,0.5644248837833237,0.40180861951964941,0.59352511293786137,0.073504445612117275,1561.0811189374438,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.1357627906005583,1.1813004167750478,2.1183764224760417,0.43945545381703549,0.7235737240657464,0.28081859348826094
861,C_330_G7,861,L,61,-1,0.24871922678490935,0.053483153640434565,0.4548003063494382,0.40180861951964941,0.59352511293786137,0.073504445612117275,2736.407688188781,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.020996262823528,1.1813004167750478,1.8071505054594794,0.43945545381703549,0.2279022589837407,0.44904382172815027
862,C_330_G7,862,L,62,-1,0.24871922678490935,0.20310416501024742,0.6435821219019346,0.40180861951964941,0.59352511293786137,0.073504445612117275,1147.9343108605794,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0513885613390708,1.1813004167750478,2.3383354569638577,0.43945545381703549,0.5899126168905908,0.2794690281981704
863,C_330_G7,863,L,63,-1,0.24871922678490935,0.11972487808875193,0.587178884399352,0.40180861951964941,0.59352511293786137,0.073504445612117275,1708.1094647575474,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.31368786867246468,0.8749876138717958,2.2131532812533066,1.0943429648067358,1.1813004167750478,2.210794680428139,0.43945545381703549,0.176764019498177,0.4441980044430852
