row_id,condition,cond_row_id,matrix,base_idx,param_j,theta_id,eta,f_cl_i,f_cl_v,E_m_i,E_m_v,E_m_h,L_hat,gamma_s,E_b_v2,lambda,B_111,E_b_i2,E_b_hV_1,Z_i,Z_i_loop,E_a0_conv,dH2_conv,phi_max_junc,dH2_abs_conv
800,C_300_G7,800,L,0,-1,0,0.24871922678490935,0.13854486237307867,0.2543296668387133,0.40180861951964941,0.59352511293786137,0.073504445612117275,904.1667327944838,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.557473139403944,1.4657811523680455,2.2131532812533066,1.0395319425456087,1.1813004167750478,2.516461719618229,0.43945545381703549,0.27437885092306125,0.38530799628217827
801,C_350_G7,801,L,0,-1,0,0.24871922678490935,0.13854486237307867,0.2543296668387133,0.40180861951964941,0.59352511293786137,0.073504445612117275,904.1667327944838,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.557473139403944,1.4657811523680455,2.2131532812533066,1.0395319425456087,1.1813004167750478,2.516461719618229,0.43945545381703549,0.27437885092306125,0.38530799628217827
802,C_300_G7,802,L,1,-1,1,0.24871922678490935,0.15788342431237073,0.6922245436990816,0.40180861951964941,0.59352511293786137,0.073504445612117275,444.0842163608962,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.45871804296089397,1.2474148763739619,2.2131532812533066,1.0575730446099414,1.1813004167750478,2.049099879078842,0.43945545381703549,0.8205192734137036,0.5823435693097099
803,C_350_G7,803,L,1,-1,1,0.24871922678490935,0.15788342431237073,0.6922245436990816,0.40180861951964941,0.59352511293786137,0.073504445612117275,444.0842163608962,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.45871804296089397,1.2474148763739619,2.2131532812533066,1.0575730446099414,1.1813004167750478,2.049099879078842,0.43945545381703549,0.8205192734137036,0.5823435693097099
804,C_300_G7,804,L,2,-1,2,0.24871922678490935,0.024973173471777105,0.6652766742088743,0.40180861951964941,0.59352511293786137,0.073504445612117275,678.5671149518024,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.21385168216683567,1.5743660097420338,2.2131532812533066,1.023781889452442,1.1813004167750478,3.4851854646974076,0.43945545381703549,0.014483936200555122,0.681241175975611
805,C_350_G7,805,L,2,-1,2,0.24871922678490935,0.024973173471777105,0.6652766742088743,0.40180861951964941,0.59352511293786137,0.073504445612117275,678.5671149518024,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.21385168216683567,1.5743660097420338,2.2131532812533066,1.023781889452442,1.1813004167750478,3.4851854646974076,0.43945545381703549,0.014483936200555122,0.681241175975611
806,C_300_G7,806,L,3,-1,3,0.24871922678490935,0.2410346168314154,0.3136478084795726,0.40180861951964941,0.59352511293786137,0.073504445612117275,2271.2312566467376,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.29863700427581724,0.6708662783549566,2.2131532812533066,1.0812695368872767,1.1813004167750478,2.2948229040076216,0.43945545381703549,0.02440947157475145,0.4404799073859178
807,C_350_G7,807,L,3,-1,3,0.24871922678490935,0.2410346168314154,0.3136478084795726,0.40180861951964941,0.59352511293786137,0.073504445612117275,2271.2312566467376,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.29863700427581724,0.6708662783549566,2.2131532812533066,1.0812695368872767,1.1813004167750478,2.2948229040076216,0.43945545381703549,0.02440947157475145,0.4404799073859178
808,C_300_G7,808,L,4,-1,4,0.24871922678490935,0.2210808905217386,0.44553910878686276,0.40180861951964941,0.59352511293786137,0.073504445612117275,786.1643659148915,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.26481616300131555,0.8142160737240475,2.2131532812533066,1.0893913813298204,1.1813004167750478,1.7086110214303523,0.43945545381703549,0.030207602352846336,0.6025497229921244
809,C_350_G7,809,L,4,-1,4,0.24871922678490935,0.2210808905217386,0.44553910878686276,0.40180861951964941,0.59352511293786137,0.073504445612117275,786.1643659148915,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.26481616300131555,0.8142160737240475,2.2131532812533066,1.0893913813298204,1.1813004167750478,1.7086110214303523,0.43945545381703549,0.030207602352846336,0.6025497229921244
810,C_300_G7,810,L,5,-1,5,0.24871922678490935,0.11786457612666443,0.37397597118982223,0.40180861951964941,0.59352511293786137,0.073504445612117275,506.42843673877763,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.38924702519898147,0.7079138986028436,2.2131532812533066,1.1415879935369002,1.1813004167750478,1.6007459661715644,0.43945545381703549,0.023076495249686243,0.35935867868626287
811,C_350_G7,811,L,5,-1,5,0.24871922678490935,0.11786457612666443,0.37397597118982223,0.40180861951964941,0.59352511293786137,0.073504445612117275,506.42843673877763,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.38924702519898147,0.7079138986028436,2.2131532812533066,1.1415879935369002,1.1813004167750478,1.6007459661715644,0.43945545381703549,0.023076495249686243,0.35935867868626287
812,C_300_G7,812,L,6,-1,6,0.24871922678490935,0.08330937779190661,0.30530695656892703,0.40180861951964941,0.59352511293786137,0.073504445612117275,2877.24589175659,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.4717983132001464,0.9569993504758352,2.2131532812533066,1.0338963337030882,1.1813004167750478,3.367629259370018,0.43945545381703549,0.5493713945649911,0.40168824557390004
813,C_350_G7,813,L,6,-1,6,0.24871922678490935,0.08330937779190661,0.30530695656892703,0.40180861951964941,0.59352511293786137,0.073504445612117275,2877.24589175659,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.4717983132001464,0.9569993504758352,2.2131532812533066,1.0338963337030882,1.1813004167750478,3.367629259370018,0.43945545381703549,0.5493713945649911,0.40168824557390004
814,C_300_G7,814,L,7,-1,7,0.24871922678490935,0.10683398361073862,0.2441427760280862,0.40180861951964941,0.59352511293786137,0.073504445612117275,1441.4297210513207,2.2179468666938713,0.2128996045588703,0.71570901078164628,0.4115028153369992,1.1403590927727465,2.2131532812533066,1.1314961228398024,1.1813004167750478,2.111615189981103,0.43945545381703549,0.04020137221644809,0.2877844439571453
