solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/full_CD_fission,full_CD_fission,603.15,1e-07,20000000.000000004,2.0000000000000004,1.3137682527581038e+24,2.1600108152971423e+23,84746037868501.7,96.36688177211983,730.3703475537989,2.548812762050628e-06,0.06123609423452897,2.093081677330061e-10
