solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,400000000.0000001,40.00000000000001,5.395575253130547e+24,8.985814763088198e+22,169491525423728.84,519.7071691157463,391.9270933068282,1.0603261420444074e-06,0.06650646729602518,4.8380673566135775e-11
