solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,400000000.0000001,40.00000000000001,5.709135293588212e+24,6.787935780445593e+22,84746038961252.92,560.7147586016847,346.0152563801182,8.009764220925799e-07,0.06663029143087677,6.135892408784213e-13
