solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,20000000.000000004,2.0000000000000004,8.277014814964402e+23,5.498542129096732e+23,92542016019813.9,116.66088394459067,834.7740199396169,6.488279712334143e-06,0.05334743509518275,2.4564344695270953e-09
