solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,20000000.000000004,2.0000000000000004,1.307357580789762e+24,2.820100153073232e+23,84746037431813.98,296.2841123506778,807.6128973163038,3.3277181806264137e-06,0.04996848018156228,6.611324083213743e-10
