solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,200000000.00000003,20.000000000000004,1.6052204067119396e+26,5.833973188471398e+22,84746038806801.77,41871.92010062507,276.0820502940497,6.884088362396249e-07,0.05071645236218518,3.14441800299769e-11
