solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,400000000.0000001,40.00000000000001,4.111859638723159e+24,8.92228951127974e+22,84746038779509.17,267.5747520070224,410.3224943778067,1.0528301623310093e-06,0.07260280051789851,4.2409148157729863e-08
