solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,200000000.00000003,20.000000000000004,3.3619097962850815e+24,2.8143825777298885e+22,84746039062001.25,366.01441846612437,147.92058756168908,3.320971441721268e-07,0.05980073505160379,3.7564756579130824e-11
