solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/full_CD_fission,full_CD_fission,603.15,1e-07,383876.6207332969,0.038387662073329686,7.785979735008856e+23,1.858766326025336e+23,84746037494485.48,208.88305522606657,514.9340416409863,2.1933442647098965e-06,0.04780925235603931,1.2700804948486447e-08
