solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,400000000.0000001,40.00000000000001,6.420908920787801e+24,1.0791346892881122e+23,84746038848497.08,527.1765609764155,510.67969519074677,1.2733789333599724e-06,0.06826783346863416,4.498646305354336e-09
