solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,400000000.0000001,40.00000000000001,6.725941466576285e+24,4.948438498459505e+22,84746039195474.0,241.72676051207645,299.0581919598031,5.839157428182215e-07,0.08733625231587283,1.1602559274222632e-11
