solver,physics_option,T_K,G_dpa_s,t_end_s,dose_dpa,C_SIA_tot_m3,C_VAC_tot_m3,C_He_tot_m3,mean_n_i,mean_n_v,swelling,delta_FP,delta_He
full_system/bin_moment_CD_fission,bin_moment_CD_fission,603.15,1e-07,200000000.00000003,20.000000000000004,2.88857165537834e+24,5.8389379514184e+22,84746038805783.2,747.5682082877901,278.7060198650643,6.889946782673711e-07,0.05108259439191943,4.485834658972983e-08
